order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
941734,75896,Nancy Carr,730530,Football,Sports & Outdoors,InternetBanking,412,957.44,2023-12-20 11:55,USA,New York,www.amazon.com,d307b732,Y,
564467,825606,Mark Henson,871265,Hardcover,Books,InternetBanking,834,538.41,2024-04-03 20:14,Germany,Munich,www.flipkart.com,5cd35080,Y,
771627,775596,Denise Zhang,779044,Face Wash,Health & Personal Care,UPI,575,10.54,2024-07-10 04:23,Germany,Frankfurt,www.flipkart.com,3109cb56,Y,
738174,384642,Olivia Aguilar,797846,Football,Sports & Outdoors,InternetBanking,139,903.48,2024-07-19 13:02,UK,Oxford,www.amazon.com,16dcffea,Y,
689399,545043,Abigail Ewing,55829,Yoga Mat,Sports & Outdoors,UPI,607,952.38,2023-11-07 09:07,Germany,Hamburg,www.flipkart.com,efb220bb,Y,
976547,804656,Michael Fleming,338389,Hair Dryer,Beauty & Personal Care,Wallet,460,927.92,2024-04-21 13:55,USA,Boston,www.amazon.com,13452dc9,N,Invalid CVV.
82251,599478,Benjamin Collins,862653,Graphite Pencil,pencil,Wallet,84,826.25,2023-11-27 13:36,UK,Oxford,www.amazon.com,c4f2cfb6,Y,
320733,695388,Gina Fitzgerald,280073,Tennis Racket,Sports & Outdoors,Wallet,515,498.25,2023-11-14 12:01,India,Bengaluru,www.ebay.in,c4fa5baf,N,Invalid CVV.
660962,31562,Emily Grant,876171,Printer,Office Products,Cards,493,120.6,2024-03-24 13:40,India,Bengaluru,www.snapdeal.com,81c92e5e,Y,
580932,814998,Rebecca Heath,440225,Face Wash,Health & Personal Care,Wallet,616,485.68,2024-10-02 21:36,USA,Los Angeles,www.ebay.in,38463fc8,N,Invalid CVV.
418383,960751,Michelle Simpson,625359,Decor,Home & Kitchen,Cards,418,34.82,2024-03-25 18:03,Germany,Berlin,www.amazon.com,4dfbc017,Y,
502643,303456,David Moore,981166,Vitamins,Health & Personal Care,Cards,451,90.17,2024-04-29 15:31,India,Kolkata,www.tatacliq.com,0a2f81d8,Y,
752312,296574,Mary Lopez,751718,Action Figure,Toys & Games,Wallet,635,277.69,2024-02-04 07:16,UK,Birmingham,www.snapdeal.com,57f65a8b,Y,
988130,156681,Jeffrey Robles,610173,Printer,Office Products,InternetBanking,238,408.21,2024-03-10 19:25,UK,Birmingham,www.snapdeal.com,251fa5e8,Y,
670435,784736,Melissa Brown,413727,Paperback,Books,UPI,876,466.75,2024-05-29 18:01,UK,Manchester,www.flipkart.com,1af21555,Y,
540899,75120,Dr. Janice Blair,250651,Headlights,Automotive,UPI,180,537.26,2024-01-30 18:26,UK,Birmingham,www.ebay.in,e530983f,Y,
465876,639169,Emily Adams,811314,Foundation,Beauty & Personal Care,InternetBanking,508,601.71,2024-03-24 11:00,Germany,Hamburg,www.snapdeal.com,2a27490f,N,Invalid CVV.
845780,757316,David Lee,246729,Shampoo,Health & Personal Care,InternetBanking,752,476.01,2024-02-29 20:54,Germany,Stuttgart,www.snapdeal.com,9a9c406b,N,Invalid CVV.
915321,494668,Jose Wright,51507,Pants,Clothing,UPI,742,286.25,2023-10-22 09:49,India,Mumbai,www.amazon.com,9d553fea,N,Invalid CVV.
539103,274242,Bryan Vance,369506,Mechanical Pencil,pencil,InternetBanking,528,648.42,2024-07-07 07:54,UK,Leeds,www.snapdeal.com,c91930ec,Y,
746739,624455,Kevin Morris,35611,Action Figure,Toys & Games,Cards,668,381.44,2024-08-31 02:07,UK,Birmingham,www.amazon.com,d414a937,Y,
545652,819655,Christine Rivera,302504,Yoga Mat,Sports & Outdoors,InternetBanking,361,894.94,2024-01-18 12:05,USA,Boston,www.snapdeal.com,281f7e95,N,Invalid CVV.
195676,346649,Gregg Green,699634,Tablet,Electronics,UPI,728,795.72,2023-12-04 01:48,India,Chennai,www.flipkart.com,dd0d37b7,Y,
895340,410887,Ashley Arnold,451770,Car Tire,Automotive,InternetBanking,553,736.88,2024-09-03 23:08,UK,London,www.ebay.in,fcd57f22,Y,
786272,799090,Kevin Daniel,958367,Notebook,Office Products,Cards,612,601.13,2023-12-21 01:24,India,Bengaluru,www.snapdeal.com,51f33bd6,Y,
128563,701784,Willie Turner,774477,Printer,Office Products,UPI,41,413.63,2024-07-28 13:32,India,Mumbai,www.amazon.com,897d7693,N,Invalid CVV.
325049,63962,Joseph Campbell,559811,Car Tire,Automotive,InternetBanking,962,443.04,2024-06-06 21:00,Germany,Munich,www.ebay.in,d0c5ffa6,N,Invalid CVV.
73203,582488,Darlene Martin,550665,Paperback,Books,UPI,371,167.25,2023-12-15 01:02,India,Delhi,www.flipkart.com,151cc55b,Y,
199018,359103,Bradley Barr,476075,Face Wash,Health & Personal Care,UPI,923,902.02,2024-08-21 05:50,USA,Boston,www.tatacliq.com,3e844573,N,Invalid CVV.
861179,121979,Thomas Terrell,741328,Shampoo,Health & Personal Care,UPI,805,492.96,2024-05-20 20:40,India,Delhi,www.flipkart.com,126a9d66,N,Invalid CVV.
141380,803690,Monica Haynes,462291,Face Wash,Health & Personal Care,UPI,457,561.41,2024-06-21 14:13,UK,London,www.ebay.in,d80996e2,N,Invalid CVV.
655406,304935,Sean Ray,868393,Decor,Home & Kitchen,InternetBanking,486,934.07,2023-10-07 18:27,India,Chennai,www.flipkart.com,23356377,N,Invalid CVV.
723600,336255,Deanna Williamson,447364,Furniture,Home & Kitchen,UPI,291,35.84,2024-04-01 07:19,India,Kolkata,www.snapdeal.com,9d2f57a9,N,Invalid CVV.
361848,528124,Rhonda Macias,930263,Shampoo,Health & Personal Care,UPI,808,598.84,2024-08-07 20:55,USA,New York,www.flipkart.com,c2009188,Y,
674403,654575,James Johnson,492766,Camera,Electronics,UPI,251,925.48,2024-02-03 19:44,USA,Los Angeles,www.snapdeal.com,b70af4ac,Y,
127298,142391,Tina Schneider,364982,Notebook,Office Products,Wallet,706,755.82,2024-07-07 15:00,Germany,Stuttgart,www.tatacliq.com,78a9280a,N,Invalid CVV.
821962,584733,William Campbell,636166,Shirt,Clothing,Wallet,597,121.2,2023-10-25 00:29,UK,Manchester,www.tatacliq.com,b7c7eb66,N,Invalid CVV.
193116,178724,Corey Gibbs,877406,Brake Pads,Automotive,Wallet,507,97.51,2024-05-09 16:56,India,Delhi,www.amazon.com,340ed090,N,Invalid CVV.
690371,729709,Elizabeth Moore,180746,Puzzle,Toys & Games,UPI,224,624.82,2023-10-14 09:43,Germany,Stuttgart,www.flipkart.com,51eb2762,Y,
602339,177713,Alyssa Taylor,486150,Gel Pen,pen,InternetBanking,448,431.3,2024-05-17 12:23,UK,Manchester,www.tatacliq.com,a0221cd3,Y,
822483,343752,Beth Ramirez,9083,Mobile,Electronics,InternetBanking,726,163.15,2024-09-05 12:39,UK,Leeds,www.snapdeal.com,92dc1a4a,Y,
547560,467001,James Ramirez,301396,Yoga Mat,Sports & Outdoors,UPI,864,181.55,2024-08-30 08:50,UK,London,www.tatacliq.com,f59bd441,N,Invalid CVV.
57721,525500,Carrie Atkins,295983,Pen,Office Products,Wallet,828,821.39,2024-09-29 01:24,USA,Chicago,www.flipkart.com,ee4de61f,Y,
460968,757926,Angela Duran,113087,Shampoo,Health & Personal Care,UPI,74,67.26,2023-11-13 01:41,USA,Los Angeles,www.flipkart.com,8004400d,N,Invalid CVV.
799673,235622,Rhonda Thompson,877384,Laptop,Electronics,Cards,74,871.31,2023-12-11 05:39,UK,London,www.snapdeal.com,6f9babaf,N,Invalid CVV.
735439,807181,Christopher Flores MD,414147,Furniture,Home & Kitchen,Wallet,530,141.02,2024-06-04 19:57,USA,Los Angeles,www.amazon.com,542aa93e,Y,
601310,945317,Tanya Martinez,547723,Lipstick,Beauty & Personal Care,Cards,403,345.58,2024-07-25 18:07,UK,Oxford,www.amazon.com,8379a975,Y,
484041,969824,Jeffery Hamilton,369441,Mobile,Electronics,InternetBanking,662,398.01,2024-05-13 04:50,Germany,Frankfurt,www.ebay.in,1a1900a9,Y,
278248,183698,James Haas,36658,Dress,Clothing,Cards,573,217.98,2024-02-17 13:42,Germany,Munich,www.tatacliq.com,392759d7,Y,
872917,522633,David Hobbs,996614,Hair Dryer,Beauty & Personal Care,Cards,441,701.26,2024-03-08 05:02,UK,Oxford,www.amazon.com,8ff6bf86,N,Invalid CVV.
956328,296222,Christopher Brooks,19076,Decor,Home & Kitchen,Cards,217,181.75,2024-08-26 15:10,India,Chennai,www.ebay.in,ecc3dc45,Y,
611696,842776,Stephanie Hull,438937,Furniture,Home & Kitchen,Cards,690,220.27,2024-01-31 19:25,UK,Birmingham,www.snapdeal.com,0344c464,N,Invalid CVV.
936518,606877,Kimberly Jackson,83526,Football,Sports & Outdoors,UPI,760,513.85,2024-04-19 10:46,Germany,Munich,www.amazon.com,97f916cd,Y,
730899,43174,Tiffany Calhoun,563924,Headlights,Automotive,InternetBanking,558,565.59,2024-08-15 05:45,UK,Leeds,www.amazon.com,9355ef85,N,Invalid CVV.
59554,817372,Darryl Brooks,851140,Vitamins,Health & Personal Care,Wallet,301,705.04,2024-08-12 03:50,India,Bengaluru,www.ebay.in,38397001,Y,
8162,195422,Nicholas Coleman,39985,Gel Pen,pen,UPI,249,683.61,2024-06-28 16:58,India,Bengaluru,www.amazon.com,5c84d69c,Y,
210575,752955,Denise Martinez,693735,Tablet,Electronics,Cards,541,161.34,2024-06-22 04:32,UK,London,www.snapdeal.com,12aa6f89,N,Invalid CVV.
970589,771672,Rachel Good,902511,Car Tire,Automotive,InternetBanking,94,527.38,2023-11-29 18:36,USA,Los Angeles,www.amazon.com,96c03a6d,Y,
614488,804734,Kristi Flores,741836,Ball Pen,pen,Cards,363,755.49,2024-04-04 23:00,Germany,Frankfurt,www.ebay.in,aed1d4bf,N,Invalid CVV.
503466,937244,Rhonda Evans,985427,Board Game,Toys & Games,Cards,798,767.67,2024-04-02 21:25,USA,New York,www.amazon.com,4484187d,N,Invalid CVV.
737542,254052,Margaret Phillips,982167,Notebook,Office Products,InternetBanking,364,805.96,2024-07-28 05:44,UK,Leeds,www.amazon.com,ec8c2315,N,Invalid CVV.
879743,548429,Jimmy Bray,322802,Tennis Racket,Sports & Outdoors,InternetBanking,200,43.24,2024-06-15 20:19,USA,New York,www.ebay.in,0ab16dd9,N,Invalid CVV.
138608,187670,Sharon Cameron,994548,Shampoo,Health & Personal Care,InternetBanking,623,826.15,2024-01-12 07:07,USA,New York,www.amazon.com,76e9345c,N,Invalid CVV.
708499,981806,Heather Rhodes,554553,E-book,Books,InternetBanking,996,56.81,2024-07-10 16:50,Germany,Berlin,www.ebay.in,abbad3b4,N,Invalid CVV.
856692,147406,Kathleen Bass,232212,Graphite Pencil,pencil,Cards,8,891.77,2024-04-30 13:23,USA,Boston,www.amazon.com,0808f2ad,Y,
189649,556452,Patricia Gray,670787,Car Tire,Automotive,InternetBanking,572,315.97,2024-02-18 07:48,UK,Birmingham,www.ebay.in,d02f5d1c,Y,
848965,844384,Andrea Foster,47402,Hardcover,Books,UPI,356,768.75,2024-05-13 17:52,UK,London,www.flipkart.com,8411bcbe,Y,
484649,96666,Christopher Young,792287,Face Wash,Health & Personal Care,InternetBanking,169,144.01,2024-06-04 08:17,Germany,Stuttgart,www.flipkart.com,fb937147,N,Invalid CVV.
725571,145566,Derek Morales,165767,Hair Dryer,Beauty & Personal Care,Wallet,771,790.18,2024-04-08 15:24,USA,New York,www.tatacliq.com,87a0194a,Y,
507307,247848,Kristin Miles,779591,Decor,Home & Kitchen,UPI,323,535.95,2023-10-29 16:34,USA,Los Angeles,www.flipkart.com,66bd2d01,Y,
954396,718768,Jeffrey Lloyd,915086,Mechanical Pencil,pencil,InternetBanking,59,797.53,2024-09-01 15:03,India,Delhi,www.ebay.in,7dab95bd,Y,
52685,563594,Emily Hensley,880341,Car Tire,Automotive,Wallet,859,428.36,2024-08-30 01:41,UK,London,www.snapdeal.com,1cb80955,N,Invalid CVV.
847873,907772,Billy Chen,719238,Mechanical Pencil,pencil,UPI,875,523.45,2024-05-30 20:59,India,Bengaluru,www.amazon.com,86f43316,N,Invalid CVV.
664676,417837,Ana Butler,611529,Car Tire,Automotive,InternetBanking,709,681.62,2024-05-19 17:40,India,Chennai,www.ebay.in,3296b959,Y,
336733,208425,Corey Rivera,480126,Notebook,Office Products,Wallet,520,216.61,2023-11-02 07:04,USA,Chicago,www.snapdeal.com,50613d77,Y,
281462,862589,Elizabeth Owens,692155,Notebook,Office Products,Wallet,934,206.59,2023-12-24 12:31,UK,Birmingham,www.ebay.in,bc089a7e,Y,
439381,778988,Brittany Mitchell,419825,Cookware,Home & Kitchen,UPI,292,824.39,2024-02-14 17:57,India,Mumbai,www.tatacliq.com,453470c1,Y,
937173,705393,Joshua Schroeder,982821,Cookware,Home & Kitchen,InternetBanking,747,497.81,2023-12-01 13:02,USA,Los Angeles,www.ebay.in,3fe3559e,Y,
42546,71773,Dustin Johnson,590547,Camera,Electronics,InternetBanking,198,347.87,2023-10-14 09:47,Germany,Munich,www.amazon.com,c8819129,N,Invalid CVV.
640607,638121,Donna Terry,707151,Foundation,Beauty & Personal Care,Wallet,410,973.97,2023-12-22 19:05,Germany,Frankfurt,www.amazon.com,283ba3b1,N,Invalid CVV.
391943,300405,Tracie Payne,356884,Gel Pen,pen,InternetBanking,689,409.43,2024-02-13 07:48,UK,Oxford,www.flipkart.com,640cb920,N,Invalid CVV.
272467,129518,Ashley Hughes,417030,Foundation,Beauty & Personal Care,Cards,27,186.75,2024-07-28 04:21,USA,Boston,www.flipkart.com,dc67ceb3,Y,
828378,832875,Raymond Everett,532345,Board Game,Toys & Games,Wallet,235,925.81,2024-08-31 18:33,USA,Los Angeles,www.amazon.com,c67f547d,Y,
18165,884038,Alicia Moore,295404,Face Wash,Health & Personal Care,UPI,607,927.81,2024-08-22 18:57,UK,London,www.amazon.com,c1a6bdab,N,Invalid CVV.
261685,830823,Benjamin Gilmore,153849,Tennis Racket,Sports & Outdoors,Cards,250,259.14,2024-01-12 11:38,Germany,Stuttgart,www.amazon.com,ca758390,N,Invalid CVV.
602225,404887,Judith Ryan,13900,Headlights,Automotive,InternetBanking,669,553.12,2024-06-04 01:31,India,Delhi,www.tatacliq.com,189b16fb,N,Invalid CVV.
225804,913521,Michael Miller,643231,Tablet,Electronics,InternetBanking,801,655.46,2023-11-24 01:59,UK,Manchester,www.tatacliq.com,0abc01ab,Y,
436650,392514,Jennifer Howard,880451,Puzzle,Toys & Games,InternetBanking,82,128.9,2024-03-13 02:22,UK,London,www.amazon.com,989098bf,Y,
484122,560540,Steven Peters,51068,Pen,Office Products,InternetBanking,790,287.59,2024-09-30 07:54,India,Bengaluru,www.ebay.in,6fd5109e,N,Invalid CVV.
390591,987183,Kelsey Riley,597383,Printer,Office Products,Wallet,431,258.78,2024-05-26 23:54,UK,Manchester,www.ebay.in,9ac85a70,Y,
51778,14405,Tommy Torres,601477,Laptop,Electronics,UPI,610,664.62,2024-09-25 19:59,USA,Los Angeles,www.ebay.in,49f639b2,Y,
521238,740541,Karen Gonzalez,499463,Vitamins,Health & Personal Care,UPI,118,393.29,2024-04-25 15:29,USA,Los Angeles,www.flipkart.com,639707ce,N,Invalid CVV.
30524,412958,Barbara Johnson,753873,Puzzle,Toys & Games,Wallet,103,922.28,2024-01-08 17:52,India,Delhi,www.amazon.com,c68d505e,Y,
454526,683573,Rita Boone,438772,T-shirt,Clothing,UPI,55,877.45,2024-09-16 14:22,Germany,Stuttgart,www.amazon.com,2f6a60f4,Y,
412905,916312,Melissa Combs,402347,Laptop,Electronics,UPI,534,150.45,2024-03-26 09:16,Germany,Hamburg,www.amazon.com,ebc1f607,N,Invalid CVV.
4288,482157,Timothy Bates,126324,Tennis Racket,Sports & Outdoors,Wallet,471,255.66,2024-05-17 16:47,USA,Chicago,www.snapdeal.com,768c1265,Y,
984461,335818,Shelby Taylor,320770,Notebook,Office Products,UPI,558,750.21,2024-04-05 07:48,Germany,Munich,www.tatacliq.com,0b8b15f4,N,Invalid CVV.
613248,972470,Annette Kelly,262010,Vitamins,Health & Personal Care,InternetBanking,598,249.81,2023-10-11 11:34,India,Chennai,www.ebay.in,b81e7f3a,N,Invalid CVV.
863162,207672,Keith Brewer,375939,Ball Pen,pen,UPI,378,241.55,2024-04-15 10:00,India,Delhi,www.tatacliq.com,a4ddc386,Y,
694654,222381,Dillon Peck,455305,Tennis Racket,Sports & Outdoors,Cards,887,85.0,2024-10-01 00:48,Germany,Frankfurt,www.flipkart.com,37b98661,Y,
167841,660574,Chad Ward,621632,Hair Dryer,Beauty & Personal Care,UPI,912,942.29,2024-07-13 03:58,India,Delhi,www.flipkart.com,ce60f38b,Y,
596370,704686,Dustin Norris,219558,Tablet,Electronics,UPI,674,491.86,2024-03-26 13:30,India,Chennai,www.flipkart.com,78898929,N,Invalid CVV.
215234,966832,Jacob Lucero,59467,Mobile,Electronics,Cards,59,564.04,2024-04-21 17:37,UK,Manchester,www.flipkart.com,08265798,Y,
579606,316092,Nicholas Hawkins,434925,Furniture,Home & Kitchen,UPI,339,350.12,2023-11-22 11:09,India,Chennai,www.tatacliq.com,1588d8a1,Y,
513463,379794,Samuel Bush,774772,Decor,Home & Kitchen,InternetBanking,628,970.46,2024-06-13 06:04,Germany,Hamburg,www.flipkart.com,a1c047b4,Y,
259189,290523,Heather Gregory,759725,Gel Pen,pen,UPI,13,518.4,2024-09-05 00:37,India,Delhi,www.ebay.in,01cd2b4c,N,Invalid CVV.
86169,181477,Walter Rodriguez,736401,Graphite Pencil,pencil,InternetBanking,287,153.74,2024-06-13 01:49,India,Mumbai,www.snapdeal.com,7e098253,N,Invalid CVV.
306269,738875,Lisa Miller,547127,Pants,Clothing,Cards,481,816.76,2024-04-25 22:45,India,Kolkata,www.flipkart.com,99af8f2f,Y,
792349,698615,Matthew Herrera,655368,Furniture,Home & Kitchen,InternetBanking,353,820.6,2023-11-22 03:24,UK,Oxford,www.amazon.com,422dc17b,N,Invalid CVV.
476895,792751,Larry Smith,454914,Football,Sports & Outdoors,UPI,799,521.95,2024-03-27 11:58,Germany,Munich,www.tatacliq.com,13923a99,Y,
794737,221246,Sophia Sherman,446741,Gel Pen,pen,UPI,516,860.83,2024-09-10 07:47,India,Chennai,www.tatacliq.com,11f853fe,N,Invalid CVV.
399708,712468,Monica Harrington,749268,Furniture,Home & Kitchen,UPI,862,54.81,2023-11-06 07:12,USA,Chicago,www.flipkart.com,2af2db35,Y,
359033,669996,Taylor Morgan,141714,Pants,Clothing,UPI,511,289.21,2024-03-21 12:38,Germany,Stuttgart,www.amazon.com,eab493f7,Y,
45762,98915,Michael Montgomery,938864,Furniture,Home & Kitchen,Cards,667,544.67,2024-09-19 13:02,USA,Houston,www.snapdeal.com,3326f861,Y,
471126,888452,Pamela Richardson,907389,Shampoo,Health & Personal Care,Cards,691,497.99,2024-04-16 03:00,Germany,Munich,www.flipkart.com,84fb0d81,N,Invalid CVV.
747560,658568,Mary Austin,405329,Vitamins,Health & Personal Care,InternetBanking,814,257.02,2024-04-01 11:37,Germany,Frankfurt,www.flipkart.com,cce5679a,N,Invalid CVV.
704225,781812,Diana King,717793,Pants,Clothing,Wallet,436,803.05,2024-08-09 09:18,Germany,Stuttgart,www.flipkart.com,e4be8ffd,N,Invalid CVV.
669912,646587,Roy Taylor,470400,Ball Pen,pen,UPI,797,392.75,2024-07-09 10:54,Germany,Munich,www.amazon.com,975344a3,N,Invalid CVV.
474587,429941,Justin Brown,848015,Laptop,Electronics,InternetBanking,221,517.8,2024-04-12 07:33,India,Mumbai,www.amazon.com,0e081059,Y,
446818,313058,Dr. Shannon Pittman DDS,684425,Ball Pen,pen,InternetBanking,503,808.94,2024-03-27 04:23,UK,Oxford,www.ebay.in,01072810,N,Invalid CVV.
500619,407861,Roy Gray,210869,Car Tire,Automotive,InternetBanking,87,146.61,2023-11-08 08:03,USA,Houston,www.ebay.in,507fc3f1,N,Invalid CVV.
892678,308111,James Pierce,783350,Ball Pen,pen,Cards,460,805.27,2024-02-29 12:15,Germany,Berlin,www.flipkart.com,3f0c3418,Y,
402760,76522,Mark Perez,454248,Graphite Pencil,pencil,Cards,402,412.69,2024-03-24 23:42,Germany,Hamburg,www.tatacliq.com,a3837d34,N,Invalid CVV.
527961,754436,Lori Jackson,678904,Paperback,Books,InternetBanking,735,366.76,2024-08-03 13:28,India,Chennai,www.ebay.in,b53436db,N,Invalid CVV.
578889,646951,Tammy Higgins,281048,Hair Dryer,Beauty & Personal Care,UPI,306,384.25,2023-10-23 09:14,USA,Chicago,www.ebay.in,40ff7ac7,Y,
920088,553398,Nathan Hess,586749,Headlights,Automotive,UPI,172,824.12,2023-10-29 23:10,India,Delhi,www.tatacliq.com,cc89f73e,N,Invalid CVV.
838565,245016,Beth Williams,738364,Lipstick,Beauty & Personal Care,InternetBanking,369,597.94,2024-05-28 20:11,India,Bengaluru,www.tatacliq.com,e8623756,Y,
453065,927473,Ryan Jones,32318,Car Tire,Automotive,InternetBanking,52,882.91,2024-03-25 22:33,Germany,Berlin,www.ebay.in,0b9ca720,N,Invalid CVV.
929429,409234,Jessica Lopez,258040,Foundation,Beauty & Personal Care,Wallet,668,936.58,2024-06-23 16:34,Germany,Munich,www.snapdeal.com,28901515,N,Invalid CVV.
35102,756307,Robert Higgins,704608,Paperback,Books,UPI,764,996.83,2024-02-22 23:58,UK,Leeds,www.ebay.in,f9f673d7,N,Invalid CVV.
474662,874750,Theresa Green,329383,Foundation,Beauty & Personal Care,Cards,627,525.53,2024-08-15 12:34,Germany,Berlin,www.amazon.com,29072374,Y,
93248,580580,Nicholas Moore,185461,E-book,Books,Cards,109,813.96,2024-01-22 16:28,India,Bengaluru,www.amazon.com,6d412a23,N,Invalid CVV.
821701,695825,Richard Perry,718447,Puzzle,Toys & Games,UPI,460,672.65,2024-09-29 04:44,India,Bengaluru,www.snapdeal.com,144e04d7,N,Invalid CVV.
501850,933529,Kathryn Bartlett,565133,Shampoo,Health & Personal Care,InternetBanking,437,838.4,2024-04-09 05:57,UK,Oxford,www.snapdeal.com,eb05657e,Y,
519407,705043,Deanna Jackson,964738,Vitamins,Health & Personal Care,InternetBanking,515,291.67,2023-11-19 06:25,Germany,Munich,www.snapdeal.com,49d7ff06,N,Invalid CVV.
622054,118259,Devin Potter,432350,Football,Sports & Outdoors,Wallet,560,174.46,2023-10-19 09:56,USA,Houston,www.tatacliq.com,8dc2f577,N,Invalid CVV.
6675,850482,Nancy Little,945381,Puzzle,Toys & Games,UPI,1,6.23,2024-07-16 19:33,Germany,Berlin,www.flipkart.com,2a61060c,Y,
526045,378200,John Anderson,468970,Pants,Clothing,InternetBanking,129,112.65,2024-09-23 07:02,India,Delhi,www.flipkart.com,233a0951,Y,
131460,4559,Kristen Mathis,70417,Brake Pads,Automotive,UPI,859,207.03,2024-03-04 16:24,USA,New York,www.ebay.in,95f753a8,N,Invalid CVV.
308939,245417,Carrie Knight,829791,Printer,Office Products,InternetBanking,843,174.11,2024-09-07 05:04,UK,Birmingham,www.flipkart.com,b1b79867,Y,
416263,544020,Scott Rivera,43209,Printer,Office Products,InternetBanking,474,769.67,2024-08-15 09:45,UK,Manchester,www.amazon.com,4dd359bf,N,Invalid CVV.
954037,292247,April Greer,303823,Graphite Pencil,pencil,Cards,904,237.51,2024-05-11 15:27,UK,Birmingham,www.amazon.com,eda3baf3,N,Invalid CVV.
802150,420695,Dustin Perez,444406,Furniture,Home & Kitchen,UPI,435,404.33,2024-03-02 04:42,UK,Manchester,www.flipkart.com,ce52fc43,Y,
781259,547235,Heather Cochran,759321,Football,Sports & Outdoors,Cards,112,114.27,2023-10-15 20:51,India,Chennai,www.tatacliq.com,dcfe3dfd,N,Invalid CVV.
916592,907517,Joan Davis,479052,Puzzle,Toys & Games,UPI,753,46.29,2024-10-03 17:19,India,Kolkata,www.ebay.in,dcf635b1,N,Invalid CVV.
585373,369507,Matthew Marsh,634946,Board Game,Toys & Games,Wallet,83,688.74,2024-07-13 15:52,India,Kolkata,www.amazon.com,08ada6d2,N,Invalid CVV.
674939,187864,Scott Yang,176779,Graphite Pencil,pencil,UPI,484,503.38,2024-09-18 17:39,USA,Los Angeles,www.snapdeal.com,7f3caf17,N,Invalid CVV.
312142,943785,Bill Brown,915475,Graphite Pencil,pencil,InternetBanking,731,23.14,2023-12-11 22:59,USA,Houston,www.flipkart.com,75a7d496,Y,
166422,617207,Donald Davidson,935220,Dress,Clothing,Cards,26022,26103.13,2024-08-08 05:43,UK,London,www.ebay.in,ae2bd071,Y,
567516,917509,Brittany Gaines,968106,Football,Sports & Outdoors,InternetBanking,825,627.19,2024-02-08 01:35,India,Kolkata,www.amazon.com,87fe4954,N,Invalid CVV.
23162,878007,Monica Jackson DVM,81246,Tablet,Electronics,Wallet,231,474.79,2024-05-24 10:30,USA,New York,www.tatacliq.com,0d72f60f,Y,
806194,604503,Sonya Larson,32118,Tablet,Electronics,Cards,184,70.13,2023-11-09 02:54,UK,Manchester,www.snapdeal.com,815a8071,Y,
487963,66319,Karen Brown,292402,Car Tire,Automotive,UPI,385,448.23,2024-07-16 07:47,UK,London,www.flipkart.com,d9272c0b,N,Invalid CVV.
428545,467002,Tyler Mcclain,896370,Action Figure,Toys & Games,Wallet,259,746.28,2023-10-20 01:43,India,Bengaluru,www.flipkart.com,b78c87f2,N,Invalid CVV.
820450,266514,Ricardo Hunter,562243,Headlights,Automotive,UPI,483,919.06,2023-12-02 06:31,UK,London,www.ebay.in,10ab0dbf,N,Invalid CVV.
328248,245784,Samantha Salas,415115,Yoga Mat,Sports & Outdoors,Wallet,401,828.2,2024-08-19 17:31,India,Mumbai,www.tatacliq.com,42a63a2a,Y,
72478,647408,Steve Morrison,581016,Hardcover,Books,UPI,925,49.06,2023-10-19 21:47,UK,Birmingham,www.ebay.in,ae24cd88,Y,
952412,169913,Gabriel Scott,424742,Headlights,Automotive,Cards,606,100.94,2024-02-09 15:56,UK,London,www.snapdeal.com,7877d8b0,N,Invalid CVV.
657068,539996,Stacy Brown,106295,Cookware,Home & Kitchen,Wallet,757,496.56,2023-11-13 05:07,India,Delhi,www.ebay.in,9b29a72e,N,Invalid CVV.
135313,886477,Terry Barrera,794072,Camera,Electronics,Cards,296,191.86,2023-12-15 20:53,Germany,Frankfurt,www.snapdeal.com,13542f86,N,Invalid CVV.
910527,752443,Madison Branch,246605,Ball Pen,pen,Wallet,944,938.19,2024-05-16 19:45,USA,New York,www.amazon.com,050f5810,N,Invalid CVV.
829396,664064,Rachel Williams,379250,Mechanical Pencil,pencil,InternetBanking,650,49.69,2024-01-25 00:30,USA,Chicago,www.amazon.com,90bac08c,Y,
767361,324559,Andrew Cooper,620564,Football,Sports & Outdoors,UPI,633,211.0,2024-06-02 17:30,USA,Houston,www.amazon.com,d6224e0e,N,Invalid CVV.
625645,943103,Steven Ortega,399606,Printer,Office Products,InternetBanking,234,247.34,2024-08-11 11:55,USA,Los Angeles,www.flipkart.com,a44b023e,N,Invalid CVV.
229437,497480,Rebecca Lopez,962481,Puzzle,Toys & Games,Wallet,447,227.93,2024-03-01 16:27,USA,Los Angeles,www.tatacliq.com,c0542720,N,Invalid CVV.
452173,461921,Alfred Rodriguez,653500,Action Figure,Toys & Games,InternetBanking,536,900.31,2023-11-09 09:07,India,Kolkata,www.flipkart.com,0ce34de6,Y,
11322,341028,Kevin Garcia,749231,Lipstick,Beauty & Personal Care,UPI,468,985.11,2024-03-22 05:44,USA,New York,www.flipkart.com,d41e198c,N,Invalid CVV.
917642,365186,Tracy Oconnell,996404,Yoga Mat,Sports & Outdoors,UPI,501,261.17,2024-06-30 01:20,UK,Leeds,www.ebay.in,f168bb64,Y,
